,CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,cluster
6614,C16797,2743.221459,1.0,0.0,0.0,0.0,776.0129099999999,0.0,0.0,0.0,0.166667,2,0,3000.0,668.2070150000001,934.3083320000001,0.0,12,0
6615,C16798,1100.505764,1.0,220.0,220.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,1200.0,344.856423,623.7349429999999,0.0,12,0
6617,C16800,31.552295,1.0,190.26,0.0,190.26,0.0,1.0,0.0,0.833333,0.0,0,6,1500.0,113.704149,88.806825,0.5,6,0
6618,C16801,1441.591027,1.0,222.44,0.0,222.44,0.0,0.666667,0.0,0.666667,0.0,0,8,1500.0,622.574342,828.47697,0.0,12,0
6619,C16802,1594.72697,0.818182,0.0,0.0,0.0,266.997482,0.0,0.0,0.0,0.083333,1,0,3000.0,662.208086,474.60629800000004,0.0,12,0
6621,C16804,2382.4945399999997,1.0,0.0,0.0,0.0,2795.907452,0.0,0.0,0.0,0.083333,2,0,3000.0,434.164247,1107.00925,0.0,12,0
6622,C16805,331.554753,1.0,146.22,146.22,0.0,2819.32368,0.5,0.5,0.0,0.916667,20,6,3000.0,4647.909943,1611.762121,0.916667,12,0
6625,C16808,37.618883000000004,1.0,952.8,0.0,952.8,0.0,1.0,0.0,1.0,0.0,0,12,2000.0,938.3761890000001,165.291104,0.916667,12,0
6627,C16810,1465.9965619999998,1.0,2498.92,222.99,2275.93,0.0,1.0,0.166667,1.0,0.0,0,36,3500.0,676.4523929999999,421.840324,0.0,12,0
6628,C16811,2079.8238100000003,1.0,1021.9,1021.9,0.0,812.559357,0.25,0.25,0.0,0.333333,4,7,3000.0,570.959953,599.243793,0.0,12,0
6630,C16813,8.111284,0.545455,122.58,0.0,122.58,0.0,0.5,0.0,0.416667,0.0,0,6,3400.0,206.90371499999998,166.887922,0.8,12,0
6631,C16814,2590.469749,1.0,459.12,422.0,37.12,0.0,0.333333,0.333333,0.083333,0.0,0,11,2900.0,584.70712,1369.9913789999998,0.0,12,0
6632,C16815,57.491020999999996,1.0,785.96,383.84,402.12,0.0,1.0,1.0,1.0,0.0,0,27,3500.0,684.8538120000001,164.145179,1.0,12,0
6637,C16820,23.852869000000002,0.363636,123.75,123.75,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,2500.0,339.52556699999997,160.83802,0.333333,12,0
6639,C16822,539.581502,0.818182,0.0,0.0,0.0,2296.860678,0.0,0.0,0.0,0.166667,2,0,1200.0,2443.777007,258.855956,0.125,12,0
6641,C16824,1635.964498,1.0,0.0,0.0,0.0,158.91945900000002,0.0,0.0,0.0,0.333333,6,0,1700.0,464.89131100000003,488.488878,0.0,12,0
6642,C16825,1083.379171,1.0,9.9,0.0,9.9,0.0,0.14285699999999998,0.0,0.14285699999999998,0.0,0,1,1900.0,186.923852,7243.733403,0.0,7,0
6643,C16826,972.958145,1.0,100.0,100.0,0.0,37.470292,0.083333,0.083333,0.0,0.166667,2,1,1000.0,318.22648799999996,577.927525,0.0,12,0
6644,C16827,1121.15859,1.0,202.2,120.0,82.2,79.037888,0.333333,0.083333,0.25,0.083333,1,5,1200.0,380.402296,542.04143,0.0,12,0
6645,C16828,1597.9113949999999,1.0,0.0,0.0,0.0,162.919727,0.0,0.0,0.0,0.25,3,0,1800.0,548.420841,416.956325,0.0,12,0
6646,C16829,1695.994646,1.0,478.99,478.99,0.0,855.646549,0.583333,0.583333,0.0,0.25,3,8,2000.0,2546.457101,758.2815969999999,0.083333,12,0
6647,C16831,2521.0949920000003,1.0,2326.16,875.37,1450.79,0.0,1.0,0.75,1.0,0.0,0,83,3000.0,3983.2386020000004,964.1011269999999,0.0,12,0
6648,C16832,109.697529,1.0,1530.37,1530.37,0.0,0.0,1.0,1.0,0.0,0.0,0,12,1200.0,1681.146226,125.221028,0.11111099999999999,12,0
6649,C16833,631.858702,0.545455,75.25,0.0,75.25,0.0,0.333333,0.0,0.333333,0.0,0,5,1200.0,1458.6444,230.66555699999998,0.0,12,0
6650,C16834,98.252565,1.0,1021.24,0.0,1021.24,0.0,1.0,0.0,1.0,0.0,0,88,3000.0,1080.276225,185.948948,0.5,12,0
6652,C16836,173.23165,0.181818,1555.85,1555.85,0.0,0.0,0.083333,0.083333,0.0,0.0,0,2,1500.0,8494.566989,1157.992946,0.0,12,0
6654,C16838,1299.554504,1.0,0.0,0.0,0.0,3955.5605490000003,0.0,0.0,0.0,0.5,11,0,2500.0,2084.109173,267.77436800000004,0.166667,8,0
6655,C16839,10.288205,0.363636,324.0,0.0,324.0,0.0,0.75,0.0,0.75,0.0,0,9,1500.0,555.119249,57.741139000000004,0.0,12,0
6656,C16840,23.083392,0.454545,447.96,0.0,447.96,0.0,1.0,0.0,1.0,0.0,0,18,1500.0,287.049312,42.058028,0.083333,12,0
6657,C16841,553.253321,0.636364,0.0,0.0,0.0,975.662025,0.0,0.0,0.0,0.25,4,0,1800.0,1098.758855,113.943497,0.0,12,0
6658,C16842,52.511818000000005,0.818182,0.0,0.0,0.0,682.164088,0.0,0.0,0.0,0.166667,3,0,3000.0,1011.1198509999999,155.31308,0.14285699999999998,12,0
6659,C16843,63.524092,1.0,145.7,145.7,0.0,493.123696,0.090909,0.090909,0.0,0.090909,1,2,1500.0,607.546663,76.75032399999999,0.0,11,0
6660,C16844,1608.1632539999998,1.0,1130.6,1130.6,0.0,682.525873,1.0,1.0,0.0,0.166667,4,19,2500.0,1152.859524,996.573517,0.0,12,0
6662,C16847,160.492501,1.0,897.45,897.45,0.0,0.0,0.666667,0.666667,0.0,0.0,0,13,1200.0,606.996033,56.91891700000001,0.0,6,0
6663,C16849,915.8578039999999,1.0,275.41,275.41,0.0,0.0,0.14285699999999998,0.14285699999999998,0.0,0.0,0,1,1200.0,1268.395148,181.654924,0.14285699999999998,7,0
6664,C16850,32.807257,0.727273,304.0,0.0,304.0,0.0,0.666667,0.0,0.583333,0.0,0,8,3000.0,364.31669700000003,165.47018,0.428571,12,0
6665,C16851,2.322666,0.181818,51.0,0.0,51.0,0.0,0.166667,0.0,0.083333,0.0,0,2,2900.0,0.0,0.0,0.0,12,0
6667,C16854,2325.373366,1.0,0.0,0.0,0.0,327.662218,0.0,0.0,0.0,0.583333,10,0,2500.0,679.52543,718.062844,0.0,12,0
6668,C16855,20.502046,0.818182,53.36,0.0,53.36,0.0,0.25,0.0,0.166667,0.0,0,3,2500.0,88.897909,144.512685,0.0,12,0
6669,C16856,1991.2777449999999,1.0,56.7,56.7,0.0,1159.173849,0.083333,0.083333,0.0,0.25,6,1,3000.0,534.718227,623.621303,0.0,12,0
6671,C16858,1016.712614,1.0,0.0,0.0,0.0,128.829302,0.0,0.0,0.0,0.083333,2,0,4000.0,430.136625,331.86831800000004,0.0,12,0
6672,C16859,76.096025,0.909091,71.22,0.0,71.22,0.0,0.25,0.0,0.25,0.0,0,3,1500.0,216.059115,159.47891299999998,0.0,12,0
6673,C16860,44.350815999999995,0.454545,1144.35,1077.45,66.9,0.0,0.416667,0.416667,0.166667,0.0,0,26,500.0,1618.479121,135.440312,1.0,12,0
6674,C16861,1690.244293,1.0,0.0,0.0,0.0,272.677146,0.0,0.0,0.0,0.083333,1,0,3000.0,547.687792,439.251584,0.0,12,0
6675,C16862,1438.959962,1.0,242.01,122.01,120.0,36.887704,0.416667,0.083333,0.333333,0.083333,1,6,1500.0,318.52119500000003,432.876404,0.0,12,0
6676,C16863,1508.132993,0.75,0.0,0.0,0.0,2418.319143,0.0,0.0,0.0,0.375,11,0,2500.0,379.847536,444.160316,0.0,8,0
6677,C16864,1655.668019,1.0,281.3,111.3,170.0,531.572063,0.5,0.25,0.25,0.25,4,7,2000.0,356.436938,660.4617549999999,0.0,12,0
6678,C16865,1654.795346,0.909091,2530.48,1219.22,1311.26,881.0455380000001,0.75,0.5,0.666667,0.25,4,48,2500.0,1294.563221,1506.699285,0.0,12,0
6680,C16867,5.116471,0.363636,50.2,50.2,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,1000.0,200.963332,109.182077,0.333333,12,0
6683,C16870,300.81906000000004,1.0,0.0,0.0,0.0,1983.8979969999998,0.0,0.0,0.0,0.5,13,0,3000.0,319.716795,168.70598999999999,0.0,12,0
6684,C16871,14.074548000000002,1.0,39.0,0.0,39.0,0.0,0.166667,0.0,0.166667,0.0,0,2,1500.0,98.94709300000001,74.147879,0.0,12,0
6685,C16872,544.314078,1.0,111.8,111.8,0.0,912.814627,0.083333,0.083333,0.0,0.166667,3,1,1200.0,135.415952,183.945301,0.0,12,0
6690,C16877,364.391307,0.272727,0.0,0.0,0.0,1658.424947,0.0,0.0,0.0,0.090909,1,0,1800.0,0.0,0.0,0.0,11,0
6691,C16878,1088.936666,1.0,724.98,91.93,633.05,0.0,1.0,0.083333,1.0,0.0,0,20,1000.0,902.612608,1454.523477,0.0,12,0
6692,C16880,412.38550499999997,1.0,0.0,0.0,0.0,125.63101499999999,0.0,0.0,0.0,0.083333,2,0,1500.0,1543.55933,136.386862,0.083333,12,0
6694,C16882,28.486124,0.454545,130.26,0.0,130.26,0.0,0.5,0.0,0.5,0.0,0,10,2500.0,325.966302,146.604543,0.0,12,0
6695,C16883,2182.9074149999997,1.0,0.0,0.0,0.0,210.60145099999997,0.0,0.0,0.0,0.083333,1,0,2500.0,586.800064,813.633917,0.0,12,0
6696,C16884,812.839893,0.875,1160.09,932.09,228.0,3129.703318,0.875,0.375,0.5,0.875,8,13,2000.0,4900.523879,197.89473600000002,0.2,8,0
6697,C16885,823.003516,1.0,432.0,0.0,432.0,0.0,1.0,0.0,1.0,0.0,0,12,1500.0,212.326548,316.809973,0.0,12,0
6699,C16887,104.96306299999999,1.0,35.74,0.0,35.74,0.0,0.166667,0.0,0.166667,0.0,0,2,1500.0,71.588986,178.306161,0.0,12,0
6700,C16888,605.7444519999999,1.0,119.0,119.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1800.0,253.05721499999999,445.55812000000003,0.0,12,0
6701,C16889,777.853474,0.666667,0.0,0.0,0.0,1820.1433780000002,0.0,0.0,0.0,0.5,8,0,2000.0,89.741508,173.276205,0.0,6,0
6702,C16890,1696.465412,1.0,219.07,219.07,0.0,1237.454039,0.333333,0.333333,0.0,0.583333,19,6,1800.0,1251.496096,976.101952,0.0,12,0
6703,C16891,65.701893,0.727273,528.06,128.06,400.0,0.0,0.5,0.083333,0.333333,0.0,0,6,1800.0,509.58760099999995,133.008193,0.454545,12,0
6706,C16894,63.047104000000004,1.0,766.56,175.0,591.56,0.0,0.833333,0.083333,0.666667,0.0,0,11,2900.0,777.8902059999999,153.058328,0.8,12,0
6708,C16896,1477.960998,1.0,349.25,0.0,349.25,0.0,0.916667,0.0,0.833333,0.0,0,11,1500.0,528.615684,500.33915700000006,0.0,12,0
6709,C16897,900.2412380000001,1.0,1674.32,1200.7,473.62,0.0,1.0,0.8,0.9,0.0,0,69,1500.0,66.610309,526.873944,0.0,10,0
6711,C16899,31.744161,0.272727,465.5,0.0,513.0,0.0,0.25,0.0,0.166667,0.0,0,6,2500.0,767.462556,70.68518,0.0,12,0
6712,C16900,701.01727,1.0,19.96,19.96,0.0,153.597768,0.083333,0.083333,0.0,0.25,3,1,3500.0,218.851473,332.899226,0.0,12,0
6714,C16902,292.888058,0.777778,426.0,0.0,426.0,2047.3038739999997,0.333333,0.0,0.22222199999999998,0.44444399999999995,5,3,2500.0,2212.216039,101.295693,0.4,9,0
6715,C16903,37.759403999999996,1.0,398.64,0.0,398.64,0.0,1.0,0.0,1.0,0.0,0,12,2500.0,429.594704,186.268047,1.0,12,0
6717,C16905,61.080098,1.0,729.6,0.0,729.6,0.0,1.0,0.0,1.0,0.0,0,22,2500.0,733.0446870000001,174.464929,0.833333,12,0
6719,C16907,29.360369,0.545455,520.3,424.5,95.8,0.0,0.5,0.083333,0.333333,0.0,0,6,4000.0,381.22527,100.321702,0.181818,12,0
6720,C16908,1396.4137380000002,1.0,312.66,204.0,108.66,280.925255,0.25,0.166667,0.083333,0.333333,8,6,1800.0,594.159059,501.19279500000005,0.0,12,0
6721,C16909,82.902896,0.727273,430.43,0.0,430.43,0.0,0.5,0.0,0.416667,0.0,0,10,2500.0,315.075002,87.824996,0.083333,12,0
6723,C16911,179.35720600000002,1.0,497.15,497.15,0.0,0.0,0.416667,0.416667,0.0,0.0,0,6,1200.0,291.121154,180.093054,0.0,12,0
6724,C16912,55.039565,1.0,571.52,0.0,571.52,0.0,1.0,0.0,1.0,0.0,0,44,3000.0,596.54897,176.777412,1.0,12,0
6725,C16913,2.611795,0.14285699999999998,43.08,43.08,0.0,0.0,0.14285699999999998,0.14285699999999998,0.0,0.0,0,2,300.0,143.823981,48.679152,0.0,7,0
6727,C16915,1778.0357579999998,1.0,449.0,449.0,0.0,0.0,0.416667,0.416667,0.0,0.0,0,7,3500.0,429.53857400000004,690.355456,0.0,12,0
6728,C16916,1806.557876,1.0,235.9,47.0,188.9,1292.92879,0.833333,0.083333,0.75,0.416667,12,11,2000.0,746.986805,459.87427699999995,0.0,12,0
6729,C16917,895.308285,1.0,0.0,0.0,0.0,59.226321999999996,0.0,0.0,0.0,0.166667,2,0,1000.0,304.93211,272.53859,0.0,12,0
6731,C16919,92.261256,0.272727,666.68,0.0,666.68,0.0,0.333333,0.0,0.333333,0.0,0,4,900.0,2510.558599,259.14120299999996,0.0,12,0
6733,C16921,1188.651458,1.0,822.96,156.0,666.96,0.0,0.5,0.166667,0.416667,0.0,0,18,1200.0,801.255647,686.634722,0.0,12,0
6734,C16922,1060.2744109999999,1.0,404.24,404.24,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1500.0,1024.7333529999999,2707.521979,0.0,12,0
6735,C16923,92.87661700000001,1.0,922.74,0.0,922.74,0.0,1.0,0.0,1.0,0.0,0,69,3000.0,897.0507140000001,176.218615,1.0,12,0
6736,C16924,1586.128233,1.0,185.0,185.0,0.0,412.306268,0.083333,0.083333,0.0,0.25,3,2,2500.0,547.767021,389.22017999999997,0.0,12,0
6738,C16926,2465.684327,1.0,467.7,467.7,0.0,934.710802,0.416667,0.416667,0.0,0.083333,1,13,3000.0,784.234756,958.8382210000001,0.0,12,0
6739,C16927,1038.4650609999999,1.0,264.8,0.0,264.8,0.0,0.416667,0.0,0.333333,0.0,0,5,1000.0,418.812352,773.534938,0.0,12,0
6740,C16928,98.039262,1.0,258.36,0.0,258.36,0.0,0.857143,0.0,0.714286,0.0,0,6,1500.0,146.073798,99.260979,0.0,7,0
6741,C16929,177.551278,0.636364,66.25,0.0,66.25,0.0,0.416667,0.0,0.416667,0.0,0,5,2500.0,2283.641666,3116.67911,0.0,12,0
6744,C16932,528.917839,1.0,647.69,483.59,164.1,0.0,0.666667,0.25,0.333333,0.0,0,12,1000.0,390.696467,213.744956,0.0,12,0
6751,C16939,339.039307,1.0,345.66,45.65,300.01,0.0,0.75,0.083333,0.75,0.0,0,10,1000.0,102.011016,294.47697999999997,0.0,12,0
6752,C16940,1532.106106,1.0,1478.98,934.6,544.38,0.0,0.916667,0.25,0.833333,0.0,0,27,3000.0,1016.511227,377.143061,0.0,12,0
6753,C16941,65.652855,1.0,480.0,0.0,480.0,0.0,0.75,0.0,0.666667,0.0,0,12,1400.0,444.504448,192.25008300000002,0.6,12,0
6754,C16942,1386.949394,1.0,227.56,177.56,50.0,960.590608,0.083333,0.083333,0.083333,0.083333,6,2,3000.0,319.35400000000004,388.36829900000004,0.0,12,0
6755,C16943,497.51054400000004,1.0,569.94,141.4,428.54,1297.0775119999998,0.75,0.166667,0.583333,0.166667,5,10,2900.0,770.283123,226.73050899999998,0.0,12,0
6756,C16944,1817.150299,1.0,596.5,0.0,596.5,1736.7598050000001,0.833333,0.0,0.833333,0.583333,11,10,3000.0,891.637597,474.18294699999996,0.0,12,0
6760,C16948,1842.11833,1.0,83.31,0.0,83.31,0.0,0.083333,0.0,0.083333,0.0,0,3,2000.0,603.296946,1018.247383,0.0,12,0
6761,C16949,1210.309338,1.0,182.28,182.28,0.0,216.28944500000003,0.25,0.25,0.0,0.166667,2,8,1300.0,512.6572259999999,511.999815,0.0,12,0
6762,C16950,477.45277999999996,1.0,71.48,71.48,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,700.0,322.357201,217.0654,0.0,12,0
6764,C16952,1308.1261789999999,1.0,102.75,0.0,102.75,0.0,0.833333,0.0,0.75,0.0,0,10,3000.0,865.740388,288.129171,0.0,12,0
6765,C16953,1082.6530380000002,1.0,343.22,343.22,0.0,0.0,0.25,0.25,0.0,0.0,0,4,1200.0,510.91826900000007,282.782763,0.0,12,0
6766,C16954,1055.9949800000002,1.0,1482.18,1482.18,0.0,0.0,0.333333,0.333333,0.0,0.0,0,6,1500.0,1418.618359,2733.6960710000003,0.0,12,0
6767,C16955,1060.391273,1.0,0.0,0.0,0.0,1475.858013,0.0,0.0,0.0,0.545455,10,0,2000.0,407.36056,277.08473599999996,0.0,11,0
6768,C16956,559.730777,1.0,0.0,0.0,0.0,299.524277,0.0,0.0,0.0,0.083333,1,0,800.0,455.384879,198.175355,0.0,12,0
6769,C16957,150.351174,1.0,1039.92,0.0,1039.92,0.0,1.0,0.0,1.0,0.0,0,12,1000.0,984.158369,168.59624399999998,0.2,12,0
6770,C16958,1347.505936,1.0,0.0,0.0,0.0,547.390756,0.0,0.0,0.0,0.25,4,0,1500.0,263.43057200000004,722.782997,0.0,12,0
6771,C16959,856.6192359999999,0.9,0.0,0.0,0.0,18.117967,0.0,0.0,0.0,0.1,1,0,900.0,220.18909,251.365035,0.0,10,0
6772,C16960,97.617137,0.22222199999999998,736.0,736.0,0.0,0.0,0.22222199999999998,0.22222199999999998,0.0,0.0,0,2,1500.0,0.0,0.0,0.0,9,0
6773,C16961,915.9320140000001,1.0,45.65,45.65,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1000.0,224.59665099999998,330.860527,0.0,12,0
6774,C16962,1425.606151,1.0,103.0,103.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,1500.0,590.37153,516.506067,0.0,12,0
6775,C16963,12.423324000000001,0.545455,21.99,0.0,21.99,0.0,0.090909,0.0,0.090909,0.0,0,1,4000.0,0.0,0.0,0.0,11,0
6776,C16964,7.315575,0.181818,107.0,107.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,4000.0,588.015945,87.805376,0.0,12,0
6777,C16965,258.83728199999996,1.0,831.6,0.0,831.6,0.0,1.0,0.0,1.0,0.0,0,51,2500.0,366.15467,173.631099,0.0,12,0
6778,C16966,114.80660400000001,1.0,675.0,0.0,675.0,0.0,0.666667,0.0,0.666667,0.0,0,12,1000.0,671.28341,211.87283399999998,0.083333,12,0
6779,C16967,25.576426,1.0,225.0,0.0,225.0,0.0,1.0,0.0,1.0,0.0,0,12,2700.0,232.65248300000002,165.826627,0.416667,12,0
6780,C16968,1139.6489490000001,1.0,0.0,0.0,0.0,73.875442,0.0,0.0,0.0,0.166667,2,0,1200.0,298.183864,443.59788399999996,0.0,12,0
6782,C16970,1251.2657199999999,1.0,494.04,0.0,494.04,0.0,0.727273,0.0,0.727273,0.0,0,12,1000.0,179.372971,8411.177378,0.0,11,0
6784,C16972,28.178603999999996,0.909091,208.6,0.0,208.6,0.0,0.833333,0.0,0.75,0.0,0,10,1000.0,186.56033100000002,166.04863600000002,0.375,12,0
6785,C16973,1118.724569,1.0,0.0,0.0,0.0,1963.807815,0.0,0.0,0.0,0.428571,6,0,2000.0,193.30886,227.87939599999999,0.0,7,0
6787,C16975,900.2924449999999,0.909091,0.0,0.0,0.0,1103.829113,0.0,0.0,0.0,0.166667,6,0,1400.0,190.33293,216.278844,0.0,12,0
6789,C16977,424.99438499999997,0.375,1200.0,1200.0,0.0,0.0,0.125,0.125,0.0,0.0,0,1,1200.0,57.26629200000001,56.720209999999994,0.0,8,0
6790,C16978,30.957159000000004,0.454545,426.25,0.0,653.55,0.0,0.5,0.0,0.5,0.0,0,19,1200.0,460.814602,108.772098,0.0,12,0
6791,C16979,2284.316297,1.0,239.26,0.0,239.26,2794.7191829999997,0.75,0.0,0.75,0.25,3,9,3000.0,1918.7459600000002,504.077272,0.0,12,0
6793,C16981,14.480094,0.571429,134.6,0.0,134.6,0.0,0.571429,0.0,0.428571,0.0,0,4,3000.0,155.845232,102.333285,1.0,7,0
6794,C16982,1722.4750149999998,1.0,115.91,45.65,70.26,146.60785900000002,0.5,0.083333,0.5,0.25,4,7,1900.0,442.94462300000004,813.974537,0.0,12,0
6795,C16983,202.326177,0.8888889999999999,1800.0,0.0,1800.0,0.0,0.8888889999999999,0.0,0.8888889999999999,0.0,0,9,1000.0,1502.595015,144.69691,0.571429,9,0
6796,C16984,7.166625,0.454545,62.0,0.0,62.0,0.0,0.166667,0.0,0.083333,0.0,0,2,3000.0,132.643754,51.950904,0.14285699999999998,12,0
6797,C16985,59.315679,1.0,145.58,0.0,145.58,0.0,0.833333,0.0,0.833333,0.0,0,11,1000.0,0.0,0.0,0.0,12,0
6798,C16986,1575.794134,1.0,3181.47,1588.78,1592.69,448.17047,0.9,0.5,0.6,0.3,6,55,2100.0,2345.315745,1704.9182210000001,0.1,10,0
6799,C16987,489.343503,1.0,1446.44,1093.24,353.2,0.0,0.727273,0.363636,0.636364,0.0,0,17,3500.0,1223.217883,189.41742,0.0,11,0
6800,C16988,665.2850490000001,1.0,0.0,0.0,0.0,18.766426,0.0,0.0,0.0,0.083333,1,0,700.0,45.650296000000004,3087.338813,0.0,12,0
6801,C16989,11.13998,0.636364,200.0,0.0,200.0,0.0,0.5,0.0,0.416667,0.0,0,6,3000.0,338.521478,184.32634299999998,1.0,12,0
6802,C16990,1708.506241,1.0,0.0,0.0,0.0,236.44344300000003,0.0,0.0,0.0,0.083333,1,0,2000.0,702.2149410000001,417.488671,0.0,12,0
6804,C16992,255.851136,0.909091,311.8,0.0,311.8,0.0,0.666667,0.0,0.666667,0.0,0,8,2500.0,709.2406030000001,2703.147477,0.0,12,0
6805,C16993,499.751638,1.0,468.6,0.0,468.6,0.0,0.833333,0.0,0.75,0.0,0,10,1200.0,1092.978851,178.853712,0.083333,12,0
6808,C16996,77.653879,1.0,473.62,340.48,133.14,1260.284262,0.5,0.25,0.166667,0.083333,1,6,1800.0,1572.10707,121.46035,0.083333,12,0
6809,C16997,1906.5508550000002,1.0,1244.37,83.53,1160.84,0.0,0.833333,0.083333,0.833333,0.0,0,21,1800.0,1182.12849,3748.3415609999997,0.0,12,0
6810,C16998,0.704307,0.181818,963.9,607.28,356.62,0.0,0.5,0.083333,0.5,0.0,0,10,3000.0,1502.662849,14.571644000000001,0.0,12,0
6811,C16999,71.558308,0.181818,650.0,650.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,2500.0,3804.775151,86.539433,0.0,12,0
6812,C17000,103.622401,0.909091,351.5,0.0,351.5,0.0,0.5,0.0,0.416667,0.0,0,9,3000.0,350.61675099999997,169.07969,0.11111099999999999,12,0
6813,C17001,3.7602900000000004,0.181818,45.0,0.0,45.0,0.0,0.083333,0.0,0.083333,0.0,0,2,3000.0,1895.798955,68.967179,0.0,12,0
6814,C17002,847.349752,1.0,295.83,0.0,295.83,988.9086140000001,1.0,0.0,0.8888889999999999,0.22222199999999998,3,9,1000.0,70.777666,3831.115551,0.14285699999999998,9,0
6815,C17003,711.9222030000001,0.818182,197.21,197.21,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,1500.0,1781.472773,280.724848,0.1,12,0
6816,C17004,11.64104,0.363636,167.22,0.0,167.22,0.0,0.416667,0.0,0.416667,0.0,0,5,4000.0,167.751977,69.56424200000001,0.363636,12,0
6817,C17005,770.636646,0.818182,0.0,0.0,0.0,1615.0273789999999,0.0,0.0,0.0,0.25,4,0,1500.0,809.365677,257.156519,0.0,12,0
6818,C17006,300.11949,1.0,2811.86,2006.8,805.06,0.0,1.0,0.916667,0.583333,0.0,0,51,800.0,2501.680369,189.395585,1.0,12,0
6819,C17007,16.840922,0.272727,30.57,0.0,30.57,0.0,0.083333,0.0,0.083333,0.0,0,1,4000.0,501.663366,122.153236,0.0,12,0
6821,C17009,190.056883,1.0,501.88,25.0,476.88,0.0,1.0,0.083333,1.0,0.0,0,13,2000.0,493.98183200000005,189.50275,0.0,12,0
6823,C17011,1151.703776,1.0,541.75,541.75,0.0,0.0,0.25,0.25,0.0,0.0,0,12,1800.0,2140.934561,478.040659,0.0,12,0
6824,C17012,251.273637,0.272727,1861.74,1861.74,0.0,0.0,0.25,0.25,0.0,0.0,0,31,3000.0,195.73661,273.11936299999996,0.0,12,0
6825,C17013,599.116168,1.0,947.07,815.07,132.0,508.477816,0.666667,0.583333,0.416667,0.333333,5,17,3000.0,1654.58686,208.064056,0.0,12,0
6827,C17015,230.33756699999998,0.727273,2219.39,287.0,1932.39,0.0,1.0,0.333333,0.916667,0.0,0,37,2000.0,1044.263246,120.65553500000001,0.0,12,0
6829,C17017,1456.530313,0.909091,210.09,128.4,81.69,1785.86516,0.363636,0.363636,0.272727,0.363636,26,9,2000.0,423.100779,628.099733,0.0,11,0
6830,C17018,553.534453,1.0,1682.36,1440.14,242.22,0.0,0.666667,0.333333,0.416667,0.0,0,19,1900.0,677.969663,195.776465,0.0,12,0
6832,C17020,931.8279060000001,0.545455,0.0,0.0,0.0,2937.591809,0.0,0.0,0.0,0.090909,1,0,3500.0,2995.213811,244.40520099999998,0.25,11,0
6833,C17021,1091.74471,1.0,729.47,566.52,162.95,0.0,0.75,0.583333,0.166667,0.0,0,22,1500.0,2118.665123,612.9184280000001,0.083333,12,0
6839,C17027,1458.115876,1.0,1050.6,1050.6,0.0,358.881155,0.583333,0.583333,0.0,0.083333,4,21,1500.0,1232.6607210000002,1276.693069,0.0,12,0
6841,C17029,1179.395773,0.875,0.0,0.0,0.0,1393.998578,0.0,0.0,0.0,0.25,3,0,1500.0,128.88194099999998,248.197938,0.0,8,0
6842,C17030,1593.467543,1.0,0.0,0.0,0.0,1889.3397929999999,0.0,0.0,0.0,0.333333,2,0,2000.0,173.71666000000002,289.554448,0.0,6,0
6843,C17031,58.557694,0.875,319.34,319.34,0.0,273.998025,0.125,0.125,0.0,0.125,1,1,1200.0,353.924067,90.382954,0.0,8,0
6844,C17032,1174.6577949999999,0.727273,1158.02,325.52,832.5,1635.172156,0.416667,0.166667,0.333333,0.166667,7,11,2000.0,499.78823600000004,2656.494706,0.0,12,0
6845,C17033,6.961939999999999,0.272727,80.43,0.0,80.43,0.0,0.272727,0.0,0.181818,0.0,0,3,1000.0,140.958283,153.88749199999998,1.0,11,0
6847,C17035,1108.3167449999999,1.0,480.7,0.0,480.7,2856.3581679999998,0.909091,0.0,0.909091,0.272727,11,10,2500.0,2884.208351,413.570374,0.181818,11,0
6848,C17036,1343.9389039999999,1.0,0.0,0.0,0.0,38.529264000000005,0.0,0.0,0.0,0.083333,1,0,1500.0,284.321607,421.910126,0.0,12,0
6849,C17037,1098.5222800000001,1.0,285.24,0.0,285.24,0.0,0.5,0.0,0.5,0.0,0,9,1200.0,554.2944110000001,724.9791740000001,0.0,12,0
6852,C17040,25.25977,0.181818,366.66,0.0,366.66,0.0,0.166667,0.0,0.083333,0.0,0,2,500.0,1073.058459,164.17889,1.0,12,0
